id,level,word,competition,flag,pinyin,definition,example
10233,2,篁竹,N,0,huáng zhú,成林的竹子。,【例句】唐・柳宗元《小石潭记》隔篁竹，闻水声，如鸣佩环。
10234,1,滉柱,Y,0,huàng zhù,防洪护堤的木桩。,【例句】宋・沈括《梦溪笔谈・官政一》钱塘江，钱氏时为石堤，堤外又植大木十馀行，谓之滉柱。
10235,1,昒爽,H,0,hū shuǎng,黎明；拂晓。,【例句】《汉书・郊祀志上》十一月辛巳朔旦冬至，昒爽，天子始郊拜泰一。
10236,1,昒昕,P,0,hū xīn,黎明；拂晓。,【例句】班固《幽通赋》昒昕寤而仰思兮，心蒙蒙犹未察。
10237a,2,琥珀,N,0,hǔ pò,松柏科植物的树脂形成的化石。,
10237b,2,琥珀,Y,0,hǔ pò,松柏科植物的树脂形成的化石。,
10238a,3,蝗灾,Y,0,huáng zāi,蝗虫泛滥导致的有害现象。,
10238b,2,蝗灾,N,0,huáng zāi,是指蝗虫泛滥的自然灾害，对农作物产生极大的影响。,
10239,1,话匣子,P,0,huà xiá zi,原指留声机，后也指收音机。比喻爱说话的嘴。喻指爱说话的人。,
10240,1,肴馔,O,0,yáo zhuàn,丰盛的饭菜,【例句】三國・魏・曹植《侍太子坐》：清醴盈金觴，肴馔縱橫陳。
10241,1,江浒,O,0,jiāng hǔ,江边。,【例句】唐・李白《丁督护歌》万人凿盘石，无由达江浒。
10242,1,纶组,O,0,guān zǔ,海草。,【例句】《尔雅・释草》纶似纶，组似组，东海有之。
10243,1,天财,D,0,tiān cái,自然资源。,
10244,1,阳九,D,0,yáng jiǔ,指灾荒年景和厄运。,【例句】三国魏・曹植《王仲宣诔》会遭阳九，炎光中蒙。世祖拨乱，爰建时雍。
10245,1,蹙雪,D,0,cù xuě,形容巨浪簇聚。,【例句】唐・裴铏《传奇・陶尹二君》但见鲸涛蹙雪，蜃阁排空，石桥之柱敧危。
10246,3,人腊,O,0,rén xī,干尸。,【例句】《太平广记・郓卒》汴卒惊觉流汗，及晓，疼楚宛转，视其身唯皮与骨，如人腊，一夕毙矣。
10247,1,艽野,D,0,qiú yě,荒远之地。,【例句】谢灵运《撰征赋》面艽野兮悲桥梓，溯急流兮苦碛沙。
10248,1,灰烬,N,0,huī jìn,焚烧后剩余的灰渣。,
10249,1,灰燧,X,0,huī suì,指芦苇烧成的灰和告警的烽火。用以比喻年岁易改。,【例句】庾信《周大将军司马裔碑》遭太夫人忧，苫草坟茔，以终灰燧；形骸毁瘠，逾于丧礼。
10250,1,灰渣桶,W,0,huī zhā tǒng,垃圾桶。,
10251,1,虺蜴,W,0,huǐ yì,毒虫。,【例句】《诗经・小雅・正月》哀今之人，胡为虺蜴。
10252,1,辉音,L,0,huī yīn,光辉的声音。指帝王的诏令。,【例句】《文心雕龙・诏策》辉音峻举，鸿风远蹈。
10253,2,楎椸,W,0,huī yí,挂衣服用的干架。,【例句】明・宋濂《魏贤母宋夫人墓铭》又命悬衣衾於楎椸，有馀，悉分之亲爱者。
10254a,2,麾旆,N,0,huī pèi,指统领大军，统帅军队。,【例句】《南齐书・高帝纪上》：“麾旆所临，风行草靡。”
10254b,2,麾旆,N,0,huī pèi,借指军队。,【例句】《南齐书・高帝纪上》麾旆所临，风行草靡。
10255a,2,徽号,W,0,huī hào,美好的称谓，尊号。,
10255b,2,徽号,H,0,huī hào,美好的称谓，尊号。,
10256,3,徽章,W,0,huī zhāng,佩戴在身上用来表示身份、职业等的标志。,
10257,1,毁伤,N,0,huǐ shāng,损毁、受伤。,
10258,1,秽言,N,0,huì yán,脏话。,
10259,1,蕙蒸,L,1,huì zhēng,美食。,【例句】屈原《九歌》蕙肴蒸兮兰藉，奠桂酒兮椒浆。
10260a,3,昏垫,Y,0,hūn diàn,水患，灾难。,【例句】《书・益稷》洪水滔天，浩浩怀山襄陵，下民昏垫。
10260b,3,昏垫,K,0,hūn diàn,水患，灾难。,【例句】《书・益稷》洪水滔天，浩浩怀山襄陵，下民昏垫。
10260c,3,昏垫,U,0,hūn diàn,困于水灾,【例句】《书・益稷》洪水滔天，浩浩怀山襄陵，下民昏垫。
10261,1,荤腥,N,0,hūn xīng,肉菜。,
10262,1,荤血,M,0,hūn xuè,荤腥。,【例句】唐・刘恂《岭表录异》卷上陵州刺史周遇，不茹荤血。
10263,1,诨名,H,0,hùn míng,戏谑用的名字。,
10264,1,豁嘴,X,0,huō zuǐ,唇裂。,
10265,1,火徼,Y,0,huǒ jiǎo,南方炎热地区。,【例句】唐・王勃《九成宫颂》烟驰火徼，励珠产而移琛；雪鹜冰洲，驾瑶溪而纳賮。
10266,3,火炬,N,0,huǒ jù,火把。,
10267a,2,火旻,N,0,huǒ mín,指秋日如火般的天空。,【例句】谢灵运《永初三年七月十六日之郡初发都》秋岸澄夕阴，火旻团朝露。
10267b,2,火旻,H,0,huǒ mín,秋日的天空。,【例句】谢灵运《永初三年七月十六日之郡初发都》秋岸澄夕阴，火旻团朝露。
10268,3,火毯,W,0,huǒ tǎn,火球。,【例句】《赤焰腾空》：偶忽见火毯（即一团），自西向东，形如巨卵，色红而无光，飘荡半空，其行甚缓。
10269,1,祸祟,X,0,huò suì,灾殃，灾害。,【例句】《墨子・天志上》我欲福禄，而恶祸祟。
10270,1,藿菽,P,0,huò shū,泛指豆类植物，也指生活贫苦。,【例句】宋・晁补之《求志赋》曾藿菽不足以化兮，求予身其庶几。
10271,2,饥馑,N,0,jī jǐn,饥荒。,
10272,1,饥劬,H,0,jī qú,饥饿劳累。,【例句】唐・白居易《题座隅》左右有兼仆，出入有单车，自奉虽不厚，亦不至饥劬。
10273,1,鸡埘,N,0,jī shí,鸡窝。,【例句】唐・王驾《社日》鹅湖山下稻粱肥，豚栅鸡埘半掩扉。
10274,1,积阀,N,0,jī fá,累积功劳和资历。,【例句】《明史・薛禄等传赞》虽策勋之日，未即剖符，而各以积阀受封。
10275,3,基本,W,0,jī běn,比较基础的事物。,
10276,3,基础,K,0,jī chǔ,根本。,
10277,1,基兆,X,0,jī zhào,始因，根本。,【例句】《汉书・匡衡传》：“室家之道修，则天下之理得，故诗始国风，礼本冠婚，始乎国风，原情性而明人伦也，本乎冠婚，正基兆而防未然也。”
10278,1,基桢,L,0,jī zhēn,准则，榜样。,【例句】《汉书・匡衡传》愿陛下留神动静之节，使羣下得望盛德休光，以立基桢，天下幸甚！
10279,1,犄角,H,0,jī jiǎo,棱角、角落。,
10280,1,箕踵,L,0,jī zhǒng,簸箕的底部。或者形容前宽后窄的东西。,【例句】宋玉《高唐赋》上至观侧，地盖厎平，箕踵漫衍，芳草罗生。
10281,1,觭梦,N,0,jī mèng,怪异的梦。,【例句】清・袁枚《祭妹文》当时虽觭梦幻想，宁知此为归骨所耶！
10282,1,觭日,L,0,jī rì,单日。,【例句】《新唐书・逆臣传中・朱泚》时四方无事，天子觭日视朝。泚以偶日往。
10283,2,齑粉,H,0,jī fěn,比喻粉碎的东西，也指使东西粉碎。,【例句】唐・杜甫《青丝》殿前兵马破汝时，十月即为齑粉期。
10284,1,瘠卤,W,0,jí lǔ,盐碱地。,
10285,2,籍贯,P,0,jí guàn,祖居地。,
10286,1,戟吻,Y,0,jǐ wěn,苦涩的味道。,【例句】《富安田舍》戟吻苦茶连叶煮，胶牙酸酒带糟哺。
10287,1,伎俩,H,0,jì liǎng,某种手段或者花招。,
10288a,2,芰荷,W,0,jì hé,菱叶与荷叶。,【例句】《离骚》制芰荷以为衣兮，集芙蓉以为裳。
10288b,2,芰荷,N,0,jì hé,菱叶与荷叶。,【例句】《离骚》制芰荷以为衣兮，集芙蓉以为裳。
10289,1,垍土,N,0,jì tǔ,土质坚硬的土。,
10290,1,悸动,N,0,jì dòng,意思是因恐惧紧张、情绪激动，而致心跳加速。,
10291,1,寄坐,M,0,jì zuò,地位不稳且无实权。,【例句】《三国志・魏志・曹爽传》天下汹汹，人怀危惧，陛下但为寄坐，岂得久安！
10292,1,霁氛,M,0,jì fēn,雨后清新的空气。,【例句】唐・孙逖《宴越府陈法曹西亭》诗水木涵澄景，帘栊引霁氛。
10293,1,稷雪,Q,0,jì xuě,下雪前或下雪时下的小冰粒。,【例句】张仲宗《夜游宫》户外明帘风任揭，拥红炉，洒窗间稷雪。
10294,1,家烈,K,0,jiā liè,祖先的功业。,【例句】唐・韩愈《河南府同官记》我公愿洁而沉密，开亮而卓伟，行茂于宗，事脩于官，嗣绍家烈，不违其先。
10295,1,嘉澍,X,0,jiā shù,及时雨。,【例句】《后汉书・明帝纪》长吏各絜斋祷请，冀蒙嘉澍。
10296,1,夹缝,N,0,jiā fèng,两个邻近物体间的狭窄空隙。,
10297a,1,嘉年华,N,0,jiā nián huá,狂欢节的音译。,
10297b,2,嘉年华,W,0,jiā nián huá,狂欢。,
10298,3,火炉,T,0,huǒ lú,取暖的器具,
10299a,3,骏马,T,0,jùn mǎ,好马,
10299b,2,骏马,N,0,jùn mǎ,泛指好马、良马。,
10300,1,枢机,T,0,shū jī,言语,【例句】唐・刘知几《史通・浮词》夫人枢机之发，亹亹不穷，必有徐音足句，为其始末。
10301,1,玉簟,T,0,yù diàn,光滑似玉的精美竹席,【例句】宋・李清照《一剪梅・红藕香残玉簟秋》红藕香残玉簟秋。轻解罗裳，独上兰舟。
10302,2,菹醢,T,0,zū hǎi,肉酱,【例句】《涉江》伍子逢殃兮比干菹醢，与前世而皆然兮。
10303a,2,辔头,N,0,pèi tóu,一种工具，是控御马的缰绳和口勒等的器物。,
10303b,2,辔头,T,0,pèi tóu,为了驾驭马、牛等牲口而套在其颈上的器具,
10304,1,寒漪,T,0,hán yī,清凉的水波,【例句】《淇门》秖馀淇上竹，绿色映寒漪。
10305,1,赤舄,T,0,chì xì,红色的鞋子,【例句】《后汉书・舆服志下》赤舄絇屦，以祠天地。
10306,1,山陂,T,0,shān bēi,山间水池,【例句】唐・储光羲《同诸公秋日游昆明池思古》凄风披田原，横污溢山陂。
10307,1,莺黄,T,0,yīng huáng,浅黄色,【例句】宋・张先《定风波令》碧玉篦扶坠髻云，莺黄衫子退红裙。
10308,2,巉岩,T,0,chán yán,高而险的山岩,
10309,1,髦士,T,0,máo shì,英俊之士,【例句】《诗・大雅・棫朴》济济辟王，左右奉璋。奉璋峨峨，髦士攸宜。
10310,1,警策,T,0,jǐng cè,中心思想,【例句】西晋・陆机《文赋》文片言而居要，乃一篇之警策。
10311,1,暬御,T,0,xiè yù,近侍,【例句】《诗・小雅・雨无正》曾我暬御，憯憯日瘁。
10312,1,衡飙,J,0,héng biāo,狂风,
10313,1,嚭嚭,J,0,pǐ pǐ,心跳,【例句】金・董解元《西厢记诸宫调》嚭嚭地心惊，微微地气喘，方过回廊。
10314,1,謉诨,J,0,kuì hùn,玩笑,
10315,3,飒飁,U,0,lì xí,大风,
10316,1,湀辟,J,0,guǐ pì,流水,【例句】清・王士禛《〈云根清壑集〉序》其嗜古也若汲深，然其发而为诗也，若湀闢。
10317,1,鬊云,J,0,shūn yún,美发,【例句】清・厉鹗《为商宝意悼亡妾环娘次韵》鬊云翠减伤琼树，臂玉香消失绿华。
10318,2,仇雠,T,0,chóu chóu,冤家对头,【例句】《史记・秦始皇本纪》周文武所封子弟同姓甚众，然後属疏远，相攻击如仇雠，诸侯更相诛伐，周天子弗能禁止。
10319,1,戋夫,P,0,jiān fū,小人物。,【例句】明・陆采《怀香记・鞫询香情》我当朝元辅，肯婿戋夫？他草茅韦布，怎入玉簇珠铺？
10320,2,奸宄,H,0,jiān guǐ,违法乱纪的人。,【例句】《史记・吴王濞列传》绝先帝功臣，进任奸宄，诖乱天下，欲危社稷。
10321,3,间歇,H,0,jiàn xiē,两段时间之间的间隔。,
10322,1,肩二,Y,0,jiān èr,枪的隐语。,【例句】宋・陶谷《清异录・武器》剑曰夺命，刀曰小逡巡，枪曰肩二。
10323a,2,菅蒯,M,0,jiān kuǎi,可以编绳的一类茅草。比喻微贱人物,【例句】《左传・成公九年》诗曰：虽有丝麻，无弃菅蒯；虽有姬姜，无弃蕉萃。
10323b,2,菅蒯,W,0,jiān kuǎi,比喻微贱的人物,【例句】《左传・成公九年》诗曰：虽有丝麻，无弃菅蒯；虽有姬姜，无弃蕉萃。
10324,1,笺命,W,0,jiān mìng,用信寄来的号令。,
10325,1,犍槌,L,0,jiān chuí,声鸣。,【例句】唐・玄奘《大唐西域记・迦毕试国》黑云若起，急击犍椎，我闻其声，恶心当息。
10326,1,瑊玏,K,0,jiān lè,像玉的美石。,【例句】《子虚赋》其石则赤玉玫瑰，琳瑉昆吾，瑊玏玄厉，碝石碔砆。
10327,3,捡鱼,W,0,jiǎn yú,关注农民工的生存状况的行动。,
10328,1,检柙,K,0,jiǎn xiá,规则法度。,【例句】《汉书・扬雄传下》君子纯终领闻，蠢廸检押。
10329,1,健翮,H,0,jiàn hé,比喻有才能的人。,【例句】明・顾大典《青衫记・刘白谒元》喜交知万里扶摇，行看健翮登枢要。
10330a,2,江皋,N,0,jiāng gāo,江边。,【例句】宋・陆游《过野人家有感》纵辔江皋送夕晖，谁家井臼映荆扉。
10330b,2,江皋,Y,0,jiāng gāo,岸边的地方。,【例句】宋・陆游《过野人家有感》纵辔江皋送夕晖，谁家井臼映荆扉。
10331,1,江濑,P,0,jiāng lài,江滩上的急流。,【例句】宋・苏轼《和张昌言喜雨》禁林夜直鸣江濑，清洛朝回起縠纹。
10332,1,江膂,Y,0,jiāng lǚ,江心。,【例句】北魏・郦道元《水经注・若水》昔县人有隗叔通者，性至孝，为母给江膂水，天为出平石至江膂中。
10333,1,江信,L,0,jiāng xìn,江水定时涨落。,【例句】唐・皎然《冬日送颜延之明府抚州觐叔父》天寒惊断雁，江信望回潮。
10334,1,江渚,H,0,jiāng zhǔ,江边。,【例句】明・杨慎《临江仙》白发渔樵江渚上，惯看秋月春风。
10335,3,僵尸,Y,0,jiāng shī,没有意识的具有行动性和攻击性的死尸。,
10336,1,疆界,P,0,jiāng jiè,土地的边界。,
10337,1,洚水,W,0,jiàng shuǐ,洪水。,
10338,1,椒榝,L,0,jiāo shā,谄佞之徒。,【例句】《文说・宗骚篇》帝子无闻，怅艾萧之当户；党人不亮，悲椒榝之当帷。
10339,1,燋鲠,Y,0,jiāo gěng,比喻祸患。,【例句】《建平王让镇南徐州刺吏启》燋鲠在躬，辄复尘触。
10340,1,鹪栖,W,0,jiāo qī,比喻容身之处。,【例句】明・屠隆《彩毫记・汾阳报恩》天寒白屋贫，幽居无四邻，蝇须聊自馆，鷦栖稳。
10341,1,佼佼者,H,0,jiǎo jiǎo zhě,美好、突出的人物。,
10342,1,狡虫,Y,0,jiǎo chóng,凶害之虫。,【例句】《吕氏春秋・恃君》犹裁万物，制禽兽，服狡虫。
10343a,2,狡狯,P,0,jiǎo kuài,狡猾，狡诈。,【例句】《魏书・萧昭业传》与羣小共作鄙艺，掷涂赌跳，放鹰走狗诸杂狡狯。
10343b,2,狡狯,W,0,jiǎo kuài,诡诈、儿戏。,【例句】《魏书・萧昭业传》与羣小共作鄙艺，掷涂赌跳，放鹰走狗诸杂狡狯。
10344a,3,噍类,N,0,jiào lèi,能吃东西的动物，特指活着的人。,【例句】《汉书・高帝纪》项羽为人慓悍祸贼，尝攻襄城，襄城无噍类，所过无不残灭。
10344b,3,噍类,Y,0,jiào lèi,能吃东西的动物，特指活着的人。,【例句】《汉书・高帝纪》项羽为人慓悍祸贼，尝攻襄城，襄城无噍类，所过无不残灭。
10345,3,节操,N,0,jié cāo,气节，操守。,
10346,1,节脉,Q,0,jié mài,学说的源流。,【例句】唐顺之《杂编序》：夫六艺之节脉碎细，皆儒者之所宜究其说而折衷之。
10347,3,结论,N,0,jié lùn,从一定的前提推论得到的结果，对事物做出的总结性判断。,
10348a,2,絜楹,P,0,xié yíng,圆滑谄谀，善于揣度人之所好。,【例句】《楚辞・卜居》将突梯滑稽，如脂如韦，以絜楹乎？
10348b,2,絜楹,G,0,xié yíng,比喻圆滑谄谀，善于揣度人之所好。,【例句】《楚辞・卜居》：“将突梯滑稽，如脂如韦，以絜楹乎？”
10349,1,疥壁,W,0,jiè bì,画着不好看的涂鸦的墙。,【例句】宋・陈造《次韵苏监仓》逢人争食有处有，疥壁留诗无处无。
10350,1,建瓴,Y,0,jiàn líng,形容居高临下、难以阻挡的形势。,【例句】《周书・韦孝宽传》窃以大周土宇，跨据关河，蓄席卷之威，持建瓴之势。
10351,1,椒兰,X,0,jiāo lán,比喻美好贤惠的人。,【例句】《旧唐书・列女传序》末代风靡，贞行寂寥，聊播椒兰，以贻闺壸。
10352,3,丯,W,0,jiè,野草。,
10353,1,糨糊,H,0,jiàng hú,用面粉等做成的可以粘贴东西的糊状物。,
10354,1,絜矩,H,0,xié jǔ,度量，法度。,【例句】《礼记・大学》所谓平天下在治其国者，上老老而民兴孝，上长长而民兴弟，上恤孤而民不倍，是以君子有絜矩之道也。
10355,1,金墉,Y,0,jīn yōng,坚固的城墙。,【例句】张衡《西京赋》似阆风之遐坂，横西洫而绝金墉。
10356,1,津埭,N,0,jīn dì,水道船舶往来征税处。,【例句】《南齐书・竟陵文宣王子良传》擿宗断族，排轻斥重，胁遏津埭，恐喝传邮。
10357,1,津梁,H,0,jīn liáng,桥梁。比喻能起桥梁作用的人或事物。,【例句】《国语・晋语二》岂谓君无有，亦为君之东游津梁之上，无有难急也。
10358,1,津头,X,0,jīn tóu,渡口。,【例句】李贺《二月》津头送别唱流水，酒客背寒南山死。
10359,1,锦幪,Y,0,jǐn méng,覆于马背的锦巾。借指良马。,
10360,1,荩臣,K,0,jìn chén,忠臣。,【例句】《诗・大雅・文王》王之荩臣，无念尔祖。
10361,1,荩箧,Y,0,jìn qiè,用荩草编织的箱子。,【例句】《三遣悲怀》顾我无衣搜荩箧，泥他沽酒拔金钗。
